"t","v","k","N","Source","arith_family","arith_tier"
6,3,3196,109478,"Power CT59^2Arc(5)","Power CT","ARITHMETIC"
6,3,3251,110166,"Power CT59^2Arc(4)","Power CT","ARITHMETIC"
6,3,3307,110854,"Power CT59^2Arc(3)","Power CT","ARITHMETIC"
6,3,3364,111542,"Power CT59^2T1T1","Power CT","ARITHMETIC"
6,3,3538,112230,"Power CT61^2T3","Power CT","ARITHMETIC"
6,3,3721,112918,"Power CT61^2","Power CT","ARITHMETIC"
6,3,3722,113841,"Power CT61^2+1","Power CT","ARITHMETIC"
6,3,3913,114020,"Power CT25^3T12S24","Power CT","ARITHMETIC"
6,3,3939,114239,"Power CT25^3T12S23","Power CT","ARITHMETIC"
6,3,3978,114458,"Power CT25^3T12S22","Power CT","ARITHMETIC"
6,3,4214,114540,"Power CT25^3T11S24","Power CT","ARITHMETIC"
6,3,4515,114740,"Power CT25^3T10S24","Power CT","ARITHMETIC"
6,3,4545,114959,"Power CT25^3T10S23","Power CT","ARITHMETIC"
6,3,4816,114965,"Power CT25^3T9S24","Power CT","ARITHMETIC"
6,3,4848,115184,"Power CT25^3T9S23","Power CT","ARITHMETIC"
6,3,4896,115403,"Power CT25^3T9S22","Power CT","ARITHMETIC"
6,3,5117,115472,"Power CT25^3T8S24","Power CT","ARITHMETIC"
6,3,5418,115678,"Power CT25^3T7S24","Power CT","ARITHMETIC"
6,3,5719,115800,"Power CT25^3T6S24","Power CT","ARITHMETIC"
6,3,6020,115845,"Power CT25^3T5S24","Power CT","ARITHMETIC"
6,3,6321,116039,"Power CT25^3T4S24","Power CT","ARITHMETIC"
6,3,6622,116239,"Power CT25^3T3S24","Power CT","ARITHMETIC"
6,3,6923,116439,"Power CT25^3T2S24","Power CT","ARITHMETIC"
6,3,7224,116500,"Power CT25^3S25","Power CT","ARITHMETIC"
6,3,7272,116719,"Power CT25^3S24","Power CT","ARITHMETIC"
6,3,7344,116938,"Power CT25^3S23","Power CT","ARITHMETIC"
6,3,7440,117157,"Power CT25^3S22","Power CT","ARITHMETIC"
6,3,7560,117376,"Power CT25^3S21","Power CT","ARITHMETIC"
6,3,7704,117595,"Power CT25^3S20","Power CT","ARITHMETIC"
6,3,7872,117814,"Power CT25^3S19","Power CT","ARITHMETIC"
6,3,8064,118033,"Power CT25^3S18","Power CT","ARITHMETIC"
6,3,8280,118252,"Power CT25^3S17","Power CT","ARITHMETIC"
6,3,8520,118471,"Power CT25^3S16","Power CT","ARITHMETIC"
6,3,8784,118690,"Power CT25^3S15","Power CT","ARITHMETIC"
6,3,9072,118909,"Power CT25^3S14","Power CT","ARITHMETIC"
6,3,9384,119128,"Power CT25^3S13","Power CT","ARITHMETIC"
6,3,9720,119347,"Power CT25^3S12","Power CT","ARITHMETIC"
6,3,10000,119566,"Power CT25^3S11","Power CT","ARITHMETIC"
2,4,9,22,"Fix 2 symbols (LCDST) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,4,170,43,"PCAxPCA postop TJ-SA",NA,"NOT_ATTEMPTED"
2,4,231,44,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,4,237,45,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,4,241,46,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,4,279,47,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,4,1134,56,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,1251,57,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,1377,58,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,1626,59,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,2223,60,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,2280,61,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,2337,62,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,2655,63,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,3136,64,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,4,3431,65,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,3804,66,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,4647,67,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,6096,68,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,6321,69,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,6690,70,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,7896,71,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,10737,72,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,11025,73,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,11301,74,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,12960,75,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,16665,76,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,17239,77,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,19065,78,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,4,20000,79,"PCAx2PCA",NA,"NOT_ATTEMPTED"
3,4,10,100,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,4,11,110,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,4,12,120,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,4,18,124,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,4,21,127,"Raaphorst-Moura-Stevens","terminal (search or published array)","TERMINAL_CLAIMED"
3,4,76,247,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,4,154,298,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,4,191,326,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
4,4,9,448,"Derive from strength 5","Derive","ARITHMETIC"
5,4,2161,26765,"Add 1 factors","Add n factors","ARITHMETIC"
5,4,2162,29645,"Add 2 factors","Add n factors","ARITHMETIC"
5,4,2163,30413,"Add 3 factors","Add n factors","ARITHMETIC"
5,4,2164,31181,"Add 4 factors","Add n factors","ARITHMETIC"
5,4,2165,34815,"Add 5 factors","Add n factors","ARITH_OPEN"
5,4,2166,40985,"Add 4 factors","Add n factors","ARITHMETIC"
5,4,2167,41753,"Add 4 factors","Add n factors","ARITHMETIC"
5,4,2168,42521,"Add 4 factors","Add n factors","ARITHMETIC"
5,4,2366,45519,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,2372,45534,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,2374,45549,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_ABOVE"
5,4,2400,45564,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,2410,46065,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,2752,49140,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,3000,49308,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,3312,50178,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,3600,50184,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,3856,50358,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4320,50439,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4322,57363,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4324,60243,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4326,61011,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4328,61779,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4330,65413,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4332,71583,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4334,72351,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4336,73119,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,4522,73761,"Power CT19^3T5T2","Power CT","ARITHMETIC"
5,4,4560,73802,"Power CT19^3T4T3","Power CT","ARITHMETIC"
5,4,4590,73809,"Power CT19^3T4T2T1","Power CT","ARITHMETIC"
5,4,4605,73905,"Power CT19^3T4S3","Power CT","ARITHMETIC"
5,4,4845,73953,"Power CT19^3T4T2","Power CT","ARITHMETIC"
5,4,4860,74049,"Power CT19^3T4T1T1","Power CT","ARITHMETIC"
5,4,5054,74145,"Power CT19^3T5","Power CT","ARITHMETIC"
5,4,5130,74193,"Power CT19^3T4T1","Power CT","ARITHMETIC"
5,4,6000,74319,"perfect hash family4,7776,1296T296","perfect hash family","ARITHMETIC"
5,4,6137,74913,"Power CT19^3T2","Power CT","ARITHMETIC"
5,4,6156,75009,"Power CT19^3T1T1","Power CT","ARITHMETIC"
5,4,6498,75153,"Power CT19^3T1","Power CT","ARITHMETIC"
5,4,6859,75297,"Power CT19^3","Power CT","ARITHMETIC"
5,4,7776,75880,"perfect hash family4,7776,1296","perfect hash family","ARITHMETIC"
5,4,7780,82446,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,8640,82447,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,4,8820,85827,"Power CT23^3T3T2T2","Power CT","ARITHMETIC"
5,4,9261,85860,"Power CT23^3T2T2T2","Power CT","ARITHMETIC"
5,4,9660,86334,"Power CT23^3T3T2","Power CT","ARITHMETIC"
5,4,9702,86364,"Power CT23^3T2T2T1","Power CT","ARITHMETIC"
5,4,10000,86367,"Power CT23^3T2T2","Power CT","ARITHMETIC"
6,4,225,84118,"Add 1 factors","Add n factors","ARITHMETIC"
6,4,301,114785,"Add 1 factors","Add n factors","ARITHMETIC"
6,4,302,132833,"Add 2 factors","Add n factors","ARITHMETIC"
6,4,303,142049,"Add 3 factors","Add n factors","ARITHMETIC"
6,4,304,145121,"Add 4 factors","Add n factors","ARITHMETIC"
6,4,305,167297,"Add 4 factors","Add n factors","ARITHMETIC"
6,4,306,184798,"Add 6 factors","Add n factors","ARITH_OPEN"
6,4,307,194561,"Add 4 factors","Add n factors","ARITHMETIC"
6,4,308,197633,"Add 4 factors","Add n factors","ARITHMETIC"
6,4,309,219809,"Add 4 factors","Add n factors","ARITHMETIC"
6,4,332,242876,"perfect hash family4,332,210","perfect hash family","ARITHMETIC"
6,4,339,246542,"perfect hash family4,353,224T14","perfect hash family","ARITHMETIC"
6,4,353,247764,"perfect hash family4,353,224","perfect hash family","ARITHMETIC"
6,4,721,332039,"Add 1 factors","Add n factors","ARITHMETIC"
6,4,722,354119,"Add 2 factors","Add n factors","ARITHMETIC"
6,4,723,364487,"Add 3 factors","Add n factors","ARITHMETIC"
6,4,724,367559,"Add 4 factors","Add n factors","ARITHMETIC"
6,4,725,378424,"Power CT29^2T4","Power CT","ARITHMETIC"
6,4,754,378690,"Power CT29^2T3","Power CT","ARITHMETIC"
6,4,842,381360,"Power CT29^2+1","Power CT","ARITHMETIC"
6,4,843,395610,"Power CT31^2Arc(4)","Power CT","ARITHMETIC"
6,4,871,397035,"Power CT31^2Arc(3)","Power CT","ARITHMETIC"
6,4,900,398460,"Power CT31^2T1T1","Power CT","ARITHMETIC"
6,4,960,399885,"Power CT32^2T2","Power CT","ARITHMETIC"
6,4,1025,401310,"Power CT32^2+1","Power CT","ARITHMETIC"
6,4,1027,420742,"Power CT32^2+3","Power CT","ARITHMETIC"
6,4,1039,441919,"Power CT37^2Arc(10):5 twos,0 ones","Power CT","ARITHMETIC"
6,4,1097,444272,"Power CT37^2Arc(8):4 twos,0 ones","Power CT","ARITHMETIC"
6,4,1159,446625,"Power CT37^2Arc(6):3 twos,0 ones","Power CT","ARITHMETIC"
6,4,1225,448978,"Power CT37^2T2T2","Power CT","ARITHMETIC"
6,4,1295,451331,"Power CT37^2T2","Power CT","ARITHMETIC"
6,4,1372,453684,"Power CT37^2+3","Power CT","ARITHMETIC"
6,4,1381,470712,"Power CT41^2Arc(8)","Power CT","ARITHMETIC"
6,4,1415,473550,"Power CT41^2Arc(7)","Power CT","ARITHMETIC"
6,4,1450,476388,"Power CT41^2Arc(6)","Power CT","ARITHMETIC"
6,4,1486,479226,"Power CT41^2Arc(5)","Power CT","ARITHMETIC"
6,4,1523,482064,"Power CT41^2Arc(4)","Power CT","ARITHMETIC"
6,4,1561,484902,"Power CT41^2Arc(3)","Power CT","ARITHMETIC"
6,4,1600,487740,"Power CT41^2T1T1","Power CT","ARITHMETIC"
6,4,1720,490578,"Power CT43^2T3","Power CT","ARITHMETIC"
6,4,1851,493416,"Power CT43^2+2","Power CT","ARITHMETIC"
6,4,1857,509526,"Power CT47^2Arc(8):4 twos,0 ones","Power CT","ARITHMETIC"
6,4,1939,511137,"Power CT47^2Arc(6):3 twos,0 ones","Power CT","ARITHMETIC"
6,4,1960,511521,"Power CT49^2T9","Power CT","ARITHMETIC"
6,4,2025,512748,"Power CT47^2T2T2","Power CT","ARITHMETIC"
6,4,2205,514359,"Power CT49^2T4","Power CT","ARITHMETIC"
6,4,2402,515970,"Power CT49^2+1","Power CT","ARITHMETIC"
6,4,2500,538710,"Power CT53^2T3T3","Power CT","ARITHMETIC"
6,4,2650,540605,"Power CT53^2T3","Power CT","ARITHMETIC"
6,4,2811,542500,"Power CT53^2+2","Power CT","ARITHMETIC"
6,4,2964,549432,"Power N-CT67^2Trin7,7,12","Power N-CT","ARITHMETIC"
6,4,3229,550463,"Power N-CT67^2Trin7,7,7","Power N-CT","ARITHMETIC"
6,4,3282,551632,"Power N-CT67^2Trin6,7,7","Power N-CT","ARITHMETIC"
6,4,3494,552669,"Power N-CT67^2Trin2,7,7","Power N-CT","ARITHMETIC"
6,4,3600,553794,"Power N-CT67^2T7T7","Power N-CT","ARITHMETIC"
6,4,3784,554875,"Power N-CT67^2Trin2,2,7","Power N-CT","ARITHMETIC"
6,4,3900,556000,"Power N-CT67^2T7T2","Power N-CT","ARITHMETIC"
6,4,4099,557081,"Power N-CT67^2Trin2,2,2","Power N-CT","ARITHMETIC"
6,4,4225,558206,"Power N-CT67^2T2T2","Power N-CT","ARITHMETIC"
6,4,4355,559331,"Power N-CT67^2T2","Power N-CT","ARITHMETIC"
6,4,4492,560456,"Power N-CT67^2+3","Power N-CT","ARITHMETIC"
6,4,4501,564796,"Power N-CT71^2Arc(8)","Power N-CT","ARITHMETIC"
6,4,4565,565664,"Power N-CT71^2Arc(7)","Power N-CT","ARITHMETIC"
6,4,4630,566532,"Power N-CT71^2Arc(6)","Power N-CT","ARITHMETIC"
6,4,4696,567400,"Power N-CT71^2Arc(5)","Power N-CT","ARITHMETIC"
6,4,4763,568268,"Power N-CT71^2Arc(4)","Power N-CT","ARITHMETIC"
6,4,4831,569136,"Power N-CT71^2Arc(3)","Power N-CT","ARITHMETIC"
6,4,4900,570004,"Power N-CT71^2T1T1","Power N-CT","ARITHMETIC"
6,4,5110,570872,"Power N-CT73^2T3","Power N-CT","ARITHMETIC"
6,4,5331,571740,"Power N-CT73^2+2","Power N-CT","ARITHMETIC"
6,4,5341,585380,"Power N-CT79^2Trin4,4,4","Power N-CT","ARITHMETIC"
6,4,5483,586445,"Power N-CT79^2Trin2,4,4","Power N-CT","ARITHMETIC"
6,4,5625,586744,"Power N-CT79^2T4T4","Power N-CT","ARITHMETIC"
6,4,5629,587510,"Power N-CT79^2Trin2,2,4","Power N-CT","ARITHMETIC"
6,4,5775,587809,"Power N-CT79^2T4T2","Power N-CT","ARITHMETIC"
6,4,5925,588108,"Power N-CT79^2T4","Power N-CT","ARITHMETIC"
6,4,5929,588874,"Power N-CT79^2T2T2","Power N-CT","ARITHMETIC"
6,4,6083,589173,"Power N-CT79^2T2","Power N-CT","ARITHMETIC"
6,4,6242,589472,"Power N-CT79^2+1","Power N-CT","ARITHMETIC"
6,4,6400,599537,"Power N-CT83^2T3T3","Power N-CT","ARITHMETIC"
6,4,6640,600452,"Power N-CT83^2T3","Power N-CT","ARITHMETIC"
6,4,6891,601367,"Power N-CT83^2+2","Power N-CT","ARITHMETIC"
6,4,6901,606907,"Power N-CT89^2Trin4,4,4","Power N-CT","ARITHMETIC"
6,4,7120,607100,"Power N-CT89^2T9","Power N-CT","ARITHMETIC"
6,4,7225,607461,"Power N-CT89^2T4T4","Power N-CT","ARITHMETIC"
6,4,7565,608015,"Power N-CT89^2T4","Power N-CT","ARITHMETIC"
6,4,7922,608569,"Power N-CT89^2+1","Power N-CT","ARITHMETIC"
6,4,7998,637338,"Power N-CT101^2Arc(13)T11","Power N-CT","ARITH_OPEN"
6,4,8100,638346,"Power N-CT97^2T7T7","Power N-CT","ARITHMETIC"
6,4,8790,640045,"Power N-CT101^2Arc(13)T2","Power N-CT","ARITH_OPEN"
6,4,9412,643760,"Power N-CT97^2+3","Power N-CT","ARITHMETIC"
6,4,9421,662335,"Power N-CT101^2Arc(8)","Power N-CT","ARITHMETIC"
6,4,9515,666050,"Power N-CT101^2Arc(7)","Power N-CT","ARITHMETIC"
6,4,9610,669765,"Power N-CT101^2Arc(6)","Power N-CT","ARITHMETIC"
6,4,9706,673480,"Power N-CT101^2Arc(5)","Power N-CT","ARITHMETIC"
6,4,9803,677195,"Power N-CT101^2Arc(4)","Power N-CT","ARITHMETIC"
6,4,9854,679410,"Power CT27^3S21","Power CT","ARITHMETIC"
6,4,9901,680910,"Power N-CT101^2Arc(3)","Power N-CT","ARITHMETIC"
6,4,10000,682080,"Power CT27^3S20","Power CT","ARITHMETIC"
2,5,21,40,"cover starter (Colbourn,Torres-Jimenez)","terminal (search or published array)","TERMINAL_CLAIMED"
2,5,77,58,"PCAxPCA postop TJ-SA",NA,"NOT_ATTEMPTED"
2,5,83,59,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,125,60,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,126,62,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,146,64,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,224,68,"PCAxPCA postop TJ-SA",NA,"NOT_ATTEMPTED"
2,5,252,69,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,262,70,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,273,71,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,301,73,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,312,74,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,440,75,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,441,77,"Direct product","Direct product","ARITH_OPEN"
2,5,451,78,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,485,79,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,730,80,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,750,81,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,794,83,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,897,84,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,1289,85,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,1292,87,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,1324,88,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,1509,89,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,1535,90,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,1600,91,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,1638,92,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,1813,93,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,1887,94,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,2605,95,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,2625,97,"Direct product","Direct product","ARITH_OPEN"
2,5,2829,98,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,3049,99,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,4589,100,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,4620,102,"Direct product","Direct product","ARITH_OPEN"
2,5,4684,103,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,5255,104,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,7545,105,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,5,7734,106,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,8236,108,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,9274,109,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,9652,110,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,10061,111,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,11099,113,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,11508,114,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,15225,115,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,15600,116,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,16599,118,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,18680,119,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,5,20000,120,"Direct product","Direct product","ARITHMETIC"
3,5,7,170,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,5,31,249,"Raaphorst-Moura-Stevens","terminal (search or published array)","TERMINAL_CLAIMED"
3,5,82,404,"Torres Jimenez","terminal (search or published array)","TERMINAL_CLAIMED"
3,5,155,529,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITHMETIC"
3,5,156,544,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
4,5,11,1125,"Derive from strength 5","Derive","ARITHMETIC"
5,5,7,4375,"Ji-Li-Yin","terminal (search or published array)","TERMINAL_CLAIMED"
5,5,8,5000,"Xu-Ji-Dong","terminal (search or published array)","TERMINAL_CLAIMED"
5,5,2401,75773,"Add 1 factors","Add n factors","ARITHMETIC"
5,5,2402,85273,"Add 2 factors","Add n factors","ARITHMETIC"
5,5,2403,87773,"Add 3 factors","Add n factors","ARITHMETIC"
5,5,2405,90273,"Add 5 factors","Add n factors","ARITHMETIC"
5,5,2406,109813,"Add 5 factors","Add n factors","ARITHMETIC"
5,5,2407,119313,"Add 5 factors","Add n factors","ARITHMETIC"
5,5,2408,121813,"Add 5 factors","Add n factors","ARITHMETIC"
5,5,2410,124313,"Add 5 factors","Add n factors","ARITHMETIC"
5,5,2412,140566,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,2604,140590,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,2754,141166,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,3200,144290,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,3262,146786,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,3284,146810,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,3600,147386,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4206,150510,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4210,150534,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4214,150558,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4800,151110,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4802,170650,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4804,180150,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4806,182650,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,4810,185150,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITHMETIC"
5,5,5333,196596,"perfect hash family9,5333,77","perfect hash family","ARITHMETIC"
5,5,5484,196812,"perfect hash family4,7776,1296T382","perfect hash family","ARITHMETIC"
5,5,7776,199936,"perfect hash family4,7776,1296","perfect hash family","ARITHMETIC"
5,5,7777,221556,"Power N-CT101^2T24","Power N-CT","ARITHMETIC"
5,5,8383,223436,"Power N-CT101^2T18","Power N-CT","ARITHMETIC"
5,5,8585,224596,"Power N-CT101^2T16","Power N-CT","ARITHMETIC"
5,5,10000,224676,"Power N-CT101^2","Power N-CT","ARITHMETIC"
6,5,8,25000,"Xu-Ji-Dong","terminal (search or published array)","TERMINAL_CLAIMED"
6,5,721,434157,"Add 1 factors","Add n factors","ARITHMETIC"
6,5,722,513857,"Add 2 factors","Add n factors","ARITHMETIC"
6,5,723,553857,"Add 3 factors","Add n factors","ARITHMETIC"
6,5,724,566357,"Add 4 factors","Add n factors","ARITHMETIC"
6,5,725,578857,"Add 5 factors","Add n factors","ARITHMETIC"
6,5,726,714777,"Add 6 factors","Add n factors","ARITH_OPEN"
6,5,727,795857,"Add 5 factors","Add n factors","ARITHMETIC"
6,5,728,835857,"Add 5 factors","Add n factors","ARITHMETIC"
6,5,729,848357,"Add 5 factors","Add n factors","ARITHMETIC"
6,5,730,860857,"Add 5 factors","Add n factors","ARITHMETIC"
6,5,731,996777,"Add 6 factors","Add n factors","ARITH_OPEN"
6,5,747,1046808,"perfect hash family4,884,547T137","perfect hash family","ARITHMETIC"
6,5,887,1062432,"perfect hash family4,887,550","perfect hash family","ARITHMETIC"
6,5,944,1109304,"perfect hash family4,1034,640T90","perfect hash family","ARITHMETIC"
6,5,1034,1124928,"perfect hash family4,1034,640","perfect hash family","ARITHMETIC"
6,5,1088,1171800,"perfect hash family4,1168,720T80","perfect hash family","ARITHMETIC"
6,5,1168,1187424,"perfect hash family4,1168,720","perfect hash family","ARITHMETIC"
6,5,1358,1328040,"perfect hash family5,1358,550","perfect hash family","ARITHMETIC"
6,5,1597,1390536,"perfect hash family5,1775,639T89","perfect hash family","ARITHMETIC"
6,5,1776,1406160,"perfect hash family5,1776,640","perfect hash family","ARITHMETIC"
6,5,1840,1468656,"perfect hash family5,2000,720T80","perfect hash family","ARITHMETIC"
6,5,2000,1484280,"perfect hash family5,2000,720","perfect hash family","ARITHMETIC"
6,5,2086,1593648,"perfect hash family6,2086,550","perfect hash family","ARITHMETIC"
6,5,2116,1643376,"perfect hash family14,2209,47S2","perfect hash family","ARITHMETIC"
6,5,2162,1652756,"perfect hash family14,2209,47T1","perfect hash family","ARITHMETIC"
6,5,2212,1662136,"perfect hash family14,2212,50","perfect hash family","ARITHMETIC"
6,5,2269,1671768,"perfect hash family6,2536,639T89","perfect hash family","ARITHMETIC"
6,5,2560,1687392,"perfect hash family6,2560,640","perfect hash family","ARITHMETIC"
6,5,2714,1733876,"perfect hash family14,3481,59T13","perfect hash family","ARITHMETIC"
6,5,2950,1743256,"perfect hash family14,3481,59T9","perfect hash family","ARITHMETIC"
6,5,3068,1746376,"perfect hash family14,3481,59T7","perfect hash family","ARITHMETIC"
6,5,3481,1749496,"perfect hash family14,3481,59","perfect hash family","ARITHMETIC"
6,5,3650,1805732,"perfect hash family13,5329,73T23","perfect hash family","ARITHMETIC"
6,5,3796,1808852,"perfect hash family13,5329,73T21","perfect hash family","ARITHMETIC"
6,5,4307,1811972,"perfect hash family13,5329,73T14","perfect hash family","ARITHMETIC"
6,5,4672,1821352,"perfect hash family13,5329,73T9","perfect hash family","ARITHMETIC"
6,5,5331,1827592,"perfect hash family13,5331,75","perfect hash family","ARITHMETIC"
6,5,5925,1940152,"perfect hash family13,6241,79T4","perfect hash family","ARITHMETIC"
6,5,6244,1949532,"perfect hash family13,6244,82","perfect hash family","ARITHMETIC"
